user_id,item_id,rating
559825048.1734961,4018298,3
559875440.1721168,3351320,3
559964662.1731868,3534073,3
560017414.1717799,1871922,3
560017414.1717799,2409743,3
560017414.1717799,4006802,3
560021829.1735752,4025063,3
560021829.1735752,4027375,3
560085569.1733751,4035904,5
560086165.1735497,3894393,5
560086165.1735497,3944753,5
560086165.1735497,4023666,3
560086165.1735497,4025216,3
560086165.1735497,4035909,5
560251056.1735705,4017525,3
560251056.1735705,4019642,3
560251056.1735705,4033588,3
560310375.1709162,4026559,3
560310375.1709162,4034550,3
560324863.1735128,2492700,3
560324863.1735128,4028985,3
560325243.1735764,2675636,3
560325243.1735764,3901307,3
560325243.1735764,3955858,3
560325243.1735764,3972009,3
560325243.1735764,3978670,3
560325243.1735764,3989850,3
560325243.1735764,3993347,3
560325243.1735764,4005779,3
560325243.1735764,4022152,3
560325243.1735764,4024738,3
560325243.1735764,4026498,3
560325243.1735764,4032762,3
560325243.1735764,4033015,3
560325243.1735764,4033499,3
560325243.1735764,4035791,3
560364223.1711456,4030168,3
560364223.1711456,4030738,3
560364223.1711456,4035585,3
560457189.172357,4023117,3
560469605.16875,2844970,3
560531190.1683197,3720281,3
560531190.1683197,4025523,3
560531190.1683197,4030316,3
560531190.1683197,4033231,3
560535145.1735761,3937733,5
560535145.1735761,4016586,5
560535145.1735761,4030603,5
560619609.173576,4011493,5
560687162.1731244,3750014,5
560799326.168338,4024934,3
560903086.1714855,3980659,3
560956379.1734544,3997682,3
560974009.1735742,4034239,3
561006727.1707305,3925537,3
561006727.1707305,4016025,3
561023174.1735551,1821940,3
561023174.1735551,3541795,3
561080940.1672653,1704209,3
561080940.1672653,4027058,3
561088924.1735753,4035569,3
561099064.1708457,2798132,3
561099064.1708457,4035590,3
561118211.1735759,2429532,3
561118211.1735759,3658542,3
561118211.1735759,4028395,3
561118211.1735759,4034091,3
561118211.1735759,4034755,3
561123803.1734725,4024181,3
561139919.1734276,4036151,5
561268271.173576,3940678,3
561280542.1732117,3671776,3
561280542.1732117,4021364,3
561402705.1735747,4033577,3
561405911.1733865,3988631,3
561405911.1733865,4031877,3
561405911.1733865,4032327,3
561405911.1733865,4033256,3
561496088.1730646,3700369,3
561600502.1718643,3405789,5
561600502.1718643,3514084,5
561600502.1718643,3984339,5
561600502.1718643,3995416,5
561600502.1718643,4019704,5
561600502.1718643,4022864,5
561600502.1718643,4025433,5
561600502.1718643,4029153,5
561600502.1718643,4032056,5
561600502.1718643,4032802,5
561600502.1718643,4033545,5
561600502.1718643,4034975,5
561638115.17346,4033665,3
561775211.1735737,4025681,5
561778367.1735691,3976734,3
561778367.1735691,4016838,3
561795556.1735712,4030519,3
561838248.1735758,3875278,3
561838248.1735758,4034714,5
561993587.1730882,4035996,5
562072496.1735754,4021397,3
562072496.1735754,4026755,3
562072496.1735754,4030880,3
562090966.1728072,2765370,5
562090966.1728072,3350171,3
562090966.1728072,3466366,5
562090966.1728072,3765658,5
562090966.1728072,3856750,5
562090966.1728072,3982781,5
562090966.1728072,4001974,5
562090966.1728072,4023376,5
562144214.1714647,4023376,3
562236503.1734377,4019676,3
562259023.1690037,3931991,3
562259023.1690037,4028918,3
562259023.1690037,4035844,3
562259023.1690037,4036195,3
562268965.1685829,4020202,3
562268965.1685829,4035881,3
562323143.1705949,4035913,5
562324309.1732944,2652198,3
562324309.1732944,3741965,5
562324309.1732944,3828033,3
562324309.1732944,3940167,3
562324309.1732944,3955032,3
562382040.1735382,3965546,3
562382040.1735382,4016957,3
562382040.1735382,4021820,3
562389094.1735572,3930746,3
562389094.1735572,3987114,3
562389094.1735572,4012483,3
562389094.1735572,4030454,3
562394860.1735748,2459318,3
562394860.1735748,3497180,3
562394860.1735748,3958377,3
562394860.1735748,3996402,3
562394860.1735748,4021292,5
562394860.1735748,4021489,3
562394860.1735748,4025433,3
562394860.1735748,4029601,3
562394860.1735748,4035749,5
562441516.1735761,3520385,3
562441516.1735761,4032736,3
562463698.1735642,4008766,3
562533402.1732646,4034130,3
562533402.1732646,4034134,3
562553353.168733,828317,3
562553353.168733,3882967,3
562553353.168733,4022875,3
562553353.168733,4023169,3
562553353.168733,4024003,5
562553353.168733,4032291,3
562601009.1733905,4033526,3
562626776.1708778,3549865,3
562738886.1735655,3945301,3
562738886.1735655,4027375,3
562798259.1735742,3879211,3
562844914.173568,3803677,3
562848414.1696593,3918080,3
562927439.1729511,3843052,3
562927439.1729511,4032748,5
562927439.1729511,4036135,5
563026714.1717942,4033413,5
563095129.1735756,4023376,3
563126435.1735761,3078018,3
563126435.1735761,3196112,3
563126435.1735761,3413611,3
563126435.1735761,3827051,3
563126435.1735761,4017631,3
563126435.1735761,4023388,3
563126435.1735761,4023466,3
563126435.1735761,4023503,3
563126435.1735761,4034350,3
563204338.1733416,2061789,3
563204338.1733416,3234554,3
563204338.1733416,3882687,3
563204338.1733416,4024176,3
563224928.1735761,2108883,5
563224928.1735761,3887865,5
563224928.1735761,4015978,3
563224928.1735761,4023943,5
563224928.1735761,4028040,3
563352517.1728377,3271210,3
563357066.1735752,3942769,3
563357066.1735752,3942810,3
563357066.1735752,4031922,3
563357066.1735752,4033886,3
563357085.1734893,3673141,3
563388092.1731406,4020925,3
563414363.1735691,3938932,3
563414363.1735691,4030224,3
563414363.1735691,4032566,3
563414363.1735691,4033344,3
563424612.1733178,3404360,3
563441798.173574,4018725,3
563441798.173574,4034328,3
563565300.1735752,3738477,3
563565300.1735752,4021443,5
563565300.1735752,4021897,5
563565300.1735752,4031345,5
563565300.1735752,4035682,3
563565300.1735752,4036121,5
563565300.1735752,4036336,5
563620217.172919,4034742,3
563668642.1706625,3874841,3
563668642.1706625,4024936,3
563668642.1706625,4026445,3
563668642.1706625,4034426,3
563703941.1735749,3335817,3
563784540.1735681,4033943,3
563797340.1735764,4032935,5
563797340.1735764,4032960,3
563830985.1735752,4009904,3
563959621.1735746,2309987,3
563959621.1735746,3802497,3
563959621.1735746,3936450,3
563959621.1735746,4011094,5
563959621.1735746,4016471,3
563959621.1735746,4018677,5
563959621.1735746,4018882,3
563959621.1735746,4024011,3
563959621.1735746,4025742,3
563959621.1735746,4027327,3
563959621.1735746,4027375,3
563959621.1735746,4036178,3
563968486.1735545,2865231,3
563968486.1735545,4016594,3
564010264.1681774,3659265,3
564010264.1681774,4022262,3
564128115.1735764,3208064,3
564128115.1735764,3979448,3
564128115.1735764,4016036,3
564128115.1735764,4017553,3
564128115.1735764,4022001,5
564128115.1735764,4024147,3
564128115.1735764,4027178,3
564128115.1735764,4027955,3
564128115.1735764,4033475,3
564158461.1691873,3909288,3
564158461.1691873,3993449,3
564178083.1735748,4019130,3
564178083.1735748,4027618,3
564218335.1735761,3552517,3
564218335.1735761,4020852,3
564271200.1735233,4024043,3
564271200.1735233,4034712,3
564366458.1725028,4018668,3
564372163.1735755,3412109,3
564372163.1735755,4022140,3
564374641.1735404,4020455,3
564376515.172125,4034365,3
564453614.172699,4016696,3
564529523.1735742,3981271,3
564610487.1735736,4030492,3
564633556.1735756,4033061,3
564633556.1735756,4033069,3
564655612.1721933,3977986,3
564658803.1735733,3765658,3
564692426.1729699,4029652,3
564718551.1685033,3945816,3
564736476.17343,2422472,5
564736476.17343,4034867,5
564736476.17343,4035129,5
564829887.1710109,4016843,3
564857558.166074,4031113,3
564895918.1699272,4028702,3
564934761.1735747,4009588,3
565074773.1728078,4035046,3
565109784.1735752,3368794,3
565109784.1735752,3955858,3
565109784.1735752,4018505,3
565134394.1719316,4019362,5
565167299.1732528,3701618,3
565186132.1735326,4025153,5
565204621.1735752,3976536,3
565315708.1735748,3781224,3
565315708.1735748,4024141,3
565316300.1730316,3466472,3
565316300.1730316,4032267,3
565316300.1730316,4032272,3
565316300.1730316,4032293,3
565339138.1735752,2259071,3
565584750.1722491,3793471,3
565584750.1722491,3793473,3
565584750.1722491,3855001,3
565584750.1722491,4026863,3
565702474.1735752,3936450,3
565702474.1735752,4016471,3
565805101.1728212,4031841,5
565805101.1728212,4034910,3
565865427.173576,4019986,3
565865427.173576,4030665,3
565865427.173576,4031003,3
565865427.173576,4034300,3
566063384.1735759,4017816,3
566138429.1735623,4027899,3
566138429.1735623,4028815,3
566287025.1709757,3820065,5
566287025.1709757,3937797,3
566287025.1709757,3944247,3
566287025.1709757,4026954,3
566287025.1709757,4032501,3
566352406.1735741,3942810,3
566521323.1729019,3365153,3
566566149.1705964,4035096,3
566576798.170505,3657988,5
566576798.170505,3980659,3
566606212.1729323,3804227,3
566606212.1729323,4028266,3
566606212.1729323,4033341,5
566683915.1726224,3942810,3
566769416.173576,3944815,3
566769416.173576,3980659,3
566769416.173576,4002294,3
566769416.173576,4014299,3
566781318.1735553,4030943,3
566786427.1734536,4020640,5
566786427.1734536,4032644,5
566829138.1735578,4036273,3
566854257.1735699,4018239,3
566949613.1735761,1761575,3
566949613.1735761,2439374,3
566949613.1735761,4014044,3
566949613.1735761,4015324,3
566949613.1735761,4019718,3
566949613.1735761,4032714,3
566955082.1735743,2337137,3
566955082.1735743,3429620,3
566955082.1735743,3935767,3
566955082.1735743,4018729,3
566955082.1735743,4022827,3
566955082.1735743,4029591,3
566955082.1735743,4033938,3
566964960.173573,4036295,3
567067525.1698081,4003671,3
567146763.1732613,4033845,3
567151676.1722457,4024548,3
567151676.1722457,4024565,3
567215354.1735756,4031088,3
567247986.1735486,4032587,3
567247986.1735486,4034040,3
567281294.1735681,4025436,3
567321358.1734434,3888600,3
567321358.1734434,3982337,3
567419365.1727711,3493806,3
567441317.1729023,3927805,3
567561623.1735737,3157264,3
567584907.1735741,3965721,3
567596701.1735756,4033973,3
567625119.1735665,3997461,3
567625119.1735665,4025910,3
567625119.1735665,4030628,3
567635033.1730304,3828730,3
567635033.1730304,3881038,3
567635033.1730304,4016678,3
567635033.1730304,4021261,3
567647317.1735759,3264788,3
567647317.1735759,4018185,3
567647317.1735759,4020504,3
567647317.1735759,4035199,3
567647317.1735759,4036390,3
567687547.1734772,3679345,3
567687547.1734772,3820074,3
567687547.1734772,3920624,3
567687547.1734772,4028365,3
567687547.1734772,4031420,3
567687769.1732649,3976357,5
567687769.1732649,3997962,3
567687769.1732649,4022800,3
567687769.1732649,4030583,3
567687769.1732649,4032570,3
567729363.1735743,4018651,3
567729363.1735743,4026413,3
567736450.1706334,3990152,3
567738552.1735704,3765658,3
567738552.1735704,3785800,3
567738552.1735704,3999945,3
567738552.1735704,4016951,3
567738552.1735704,4035451,3
567738552.1735704,4036107,3
567743801.1697627,4031828,3
567766141.173548,3986159,3
567798267.1735576,2652198,3
567798267.1735576,4032217,3
567830658.1729003,4022792,3
567830658.1729003,4033666,3
567949975.1735739,4033428,3
567949975.1735739,4035884,3
567958289.172217,3679749,3
567983125.1735207,4034886,3
567983125.1735207,4035368,3
567995360.1735418,3930030,3
567995360.1735418,4019742,3
567995360.1735418,4024030,3
567995360.1735418,4030667,3
567995360.1735418,4032038,3
568050823.1722345,3652516,5
568083495.1734209,4011592,3
568094446.1733673,4008373,3
568094446.1733673,4034879,3
568099739.1713209,3168214,5
568099739.1713209,3904154,5
568099739.1713209,3934272,5
568099739.1713209,4016394,3
568099739.1713209,4022814,5
568099739.1713209,4022838,5
568099739.1713209,4027576,5
568099739.1713209,4034173,3
568099739.1713209,4034663,5
568145411.173348,3232073,3
568145411.173348,3488463,3
568145411.173348,4030117,3
568150370.1719779,3988631,3
568320715.1732887,3940549,5
568320715.1732887,4001908,5
568320715.1732887,4028721,5
568320715.1732887,4034856,5
568391233.1708452,4024064,3
568531046.1721643,3184933,3
568531046.1721643,3547694,3
568574035.1735656,4020925,3
568574035.1735656,4032057,3
568638532.1683797,4031523,3
568681168.1720781,4012644,3
568683299.1735741,3968523,3
568805618.1735798,3951784,3
568805618.1735798,4024128,3
568807900.1735073,3975666,3
568813762.1734023,3921222,3
568831613.1735737,3284374,3
568831613.1735737,4021364,3
568831613.1735737,4029201,3
568877322.1732887,4020920,3
568877322.1732887,4029628,3
568877322.1732887,4031303,5
568902297.1733341,4031378,3
568913954.1732019,4034742,3
568920321.1715558,4022909,3
569040153.1735744,4018227,3
569074349.1701181,3927364,3
569074349.1701181,4023332,3
569111658.1734637,4021685,5
569111658.1734637,4026228,5
569124920.1704901,4024444,3
569185560.1735761,3494064,3
569185560.1735761,3986159,3
569185560.1735761,3986615,3
569241749.1735721,4016717,3
569241749.1735721,4028763,3
569317486.1735647,3998592,3
569317486.1735647,4019594,3
569318396.1735737,2610101,3
569318396.1735737,4030274,3
569345349.1735759,2652198,5
569345349.1735759,4034879,3
569345363.1735743,4027328,3
569345363.1735743,4036108,3
569398675.1735744,4024902,3
569423154.1735746,3207003,3
569444027.1735744,4019454,3
569527178.1732657,1960923,5
569527178.1732657,4011493,5
569527178.1732657,4035521,3
569539910.1729372,4018887,5
569539910.1729372,4021203,5
569539910.1729372,4023462,3
569539910.1729372,4035669,5
569562727.1735741,2561434,3
569562727.1735741,4025461,3
569562727.1735741,4035490,3
569580999.1735761,4030715,3
569580999.1735761,4032517,3
569629348.1735753,4015999,3
569659414.173573,4026725,3
569659414.173573,4035185,3
569710989.1735744,4018490,3
569712946.1706717,3431920,3
569712946.1706717,3976289,3
569712946.1706717,4006217,3
569712946.1706717,4027364,3
569735875.1733327,4025886,3
569755510.173542,3409888,3
569755510.173542,3980672,3
569755510.173542,4033780,3
569755510.173542,4034742,3
569760782.173576,4032215,3
569765155.1733661,4031385,3
569818866.1735733,3560075,3
569818866.1735733,4019877,3
569864842.1733428,4027521,3
569923124.1732465,3329996,3
569923124.1732465,3773140,3
569923124.1732465,3962341,3
569923124.1732465,3988775,3
569923124.1732465,4029355,3
569942015.1735481,3498215,3
569942015.1735481,3688212,3
569951142.1721829,4035866,3
569960571.1735725,1871922,3
569960571.1735725,3945937,3
569960571.1735725,3948385,3
569981076.1730306,3722004,3
569987476.1735759,4035544,5
570057600.173573,4033522,3
570057600.173573,4034544,5
570063802.1735737,4003105,3
570155487.1735754,4017327,3
570155487.1735754,4024702,3
570155487.1735754,4035792,3
570159053.1732819,4029966,3
570159999.1720461,4004464,3
570159999.1720461,4011952,3
570178713.1728574,4032057,3
570213660.1735691,4027375,3
570258077.1735739,3445560,3
570259513.1735684,4032282,3
570354562.1735744,4030075,3
570376144.1734883,4006385,3
570376144.1734883,4021339,3
570376144.1734883,4023480,3
570376144.1734883,4027515,3
570376144.1734883,4027517,3
570376144.1734883,4027685,3
570376144.1734883,4029788,3
570376144.1734883,4033103,3
570412714.1735742,4032385,3
570435716.1732967,3834268,3
570435716.1732967,3927364,5
570435716.1732967,4016993,3
570435716.1732967,4022143,3
570435716.1732967,4023741,3
570435716.1732967,4031053,5
570435716.1732967,4032215,5
570435716.1732967,4035953,3
570435716.1732967,4036158,3
570435716.1732967,4036216,3
570435716.1732967,4036224,3
570492876.173542,3361881,3
570511264.1735752,2795063,3
570546711.1735764,4011639,3
570546711.1735764,4018338,3
570550668.1735634,4031528,3
570550668.1735634,4035986,3
570586830.1735684,3979355,3
570659208.1731787,4032401,3
570659208.1731787,4034185,3
570659208.1731787,4035982,3
570686566.1727092,4024503,5
570686566.1727092,4034814,3
570713526.1735587,4033329,3
570738325.1735686,3431920,3
570791227.1730115,3715889,3
570791227.1730115,3765511,3
570791227.1730115,4024296,3
570866616.1734085,3847499,3
570866616.1734085,4024906,3
570869835.1733207,4010435,3
570869835.1733207,4020701,3
570899401.1735748,4033010,3
570931221.1735754,3608759,3
570931221.1735754,3864995,3
570931221.1735754,3981983,3
570931221.1735754,4003734,3
570931221.1735754,4019977,3
570931221.1735754,4023039,3
570931221.1735754,4024235,3
570931221.1735754,4036189,3
570945094.1662474,4022748,3
570955990.1713209,3306695,3
570955990.1713209,4031506,3
570955990.1713209,4034834,3
570955990.1713209,4035406,3
570955990.1713209,4036098,3
571026866.172242,4034399,3
571043343.1735759,3643427,3
571074420.1735761,3621238,3
571164655.1735635,3942810,3
571375554.1697056,3837718,3
571375554.1697056,4017775,3
571377613.1735752,3930884,3
571377613.1735752,4033561,3
571487210.1735764,4026213,5
571591352.1735756,4016660,3
571591352.1735756,4020171,3
571591352.1735756,4022515,3
571591352.1735756,4028103,5
571591352.1735756,4036008,3
571602601.1718493,1997574,3
571602601.1718493,2309987,3
571602601.1718493,4009699,3
571602601.1718493,4011592,3
571627777.173574,3144151,3
571627777.173574,4001189,5
571627777.173574,4013114,3
571627777.173574,4016474,3
571627777.173574,4017727,5
571627777.173574,4019436,3
571627777.173574,4019441,5
571627777.173574,4023454,5
571627777.173574,4027656,5
571627777.173574,4028017,3
571627777.173574,4028551,5
571627777.173574,4032141,5
571638598.1733139,4030818,3
571657808.1719682,4036390,3
571726782.1735724,4023218,3
571744477.1722792,3502217,3
571744477.1722792,3839255,3
571744477.1722792,3986066,3
571744477.1722792,4016445,3
571744477.1722792,4016684,3
571744477.1722792,4017394,3
571744477.1722792,4020035,3
571744477.1722792,4022840,3
571744477.1722792,4034764,3
571744967.173551,3874884,3
571831505.173573,4034742,3
571843191.1599816,3972009,3
571843191.1599816,4025846,3
571908890.173574,4019843,3
571908890.173574,4035591,3
571916503.1734594,3753727,3
571916503.1734594,3801828,3
571916503.1734594,4035086,3
571916503.1734594,4035759,3
571950464.1735739,4016081,3
571950464.1735739,4033117,3
571950464.1735739,4036146,3
571953453.1735765,4017315,3
571953453.1735765,4022143,3
571953453.1735765,4027375,3
571953453.1735765,4036224,3
572000767.173576,3812630,3
572000767.173576,3924878,3
572000767.173576,4032593,3
572004925.1735373,3984804,5
572081611.1735703,3986367,3
572105642.1735686,2765370,3
572105642.1735686,3996335,3
572105642.1735686,4032748,5
572105642.1735686,4036133,3
572119096.1735761,4025216,3
572119096.1735761,4026373,3
572154974.173574,4018882,3
572314959.1735722,3916541,3
572314959.1735722,4026726,3
572352858.173573,2936441,3
572436119.1730384,3985512,3
572436119.1730384,4031922,5
572436119.1730384,4033886,5
572436920.1735737,3874046,3
572449342.1705493,3071689,3
572449342.1705493,3548945,3
572522341.1734014,4020504,5
572522341.1734014,4024661,5
572522341.1734014,4029370,5
572528124.172772,3622327,5
572528124.172772,4023442,5
572588792.173516,3993410,3
572588792.173516,4034705,3
572607494.1733378,3790675,3
572678042.1735754,1977479,3
572678042.1735754,3838925,3
572678042.1735754,4018270,3
572678042.1735754,4026577,3
572678042.1735754,4027735,3
572867484.1733756,4019081,3
572942602.1668504,3719052,5
572968280.1735744,2259248,3
572968280.1735744,4023119,3
572968280.1735744,4025978,3
572988562.1735761,3207003,3
572988562.1735761,3966654,3
572988562.1735761,4019215,3
572988562.1735761,4029201,3
572988563.1735684,4034742,3
573022402.1722512,4035544,3
573070469.1735737,4025757,3
573119315.1675098,2515679,3
573119315.1675098,4016909,3
573119315.1675098,4031410,3
573337131.1735735,4017631,3
573337131.1735735,4018704,3
573337131.1735735,4023172,3
573399648.1735761,3246648,3
573399648.1735761,3927771,3
573399648.1735761,4026887,3
573404669.17309,4016691,3
573521052.1730151,4020675,3
573521052.1730151,4030457,5
573521052.1730151,4033912,3
573544415.1729783,4033783,3
573544415.1729783,4034419,3
573544415.1729783,4035103,3
573559846.173576,4026777,3
573715968.1733252,3156953,3
573795531.173265,4026954,3
573795531.173265,4031243,3
573795531.173265,4035073,3
573807733.1721213,4027375,3
573850679.1729087,4017100,3
573888548.1640248,3293106,3
573888548.1640248,3320765,3
573888548.1640248,3996800,3
573954394.1602768,2439374,3
573973913.1721735,4036038,3
573977572.1707561,4024921,5
573997001.1735396,2061789,3
573997001.1735396,3904182,3
573997001.1735396,4031481,3
574007656.1735557,4017902,3
574007656.1735557,4033943,3
574065609.173575,2765370,3
574065609.173575,3765658,3
574090755.1731654,3527861,3
574090755.1731654,4036159,3
574158847.1704721,4024011,3
574168525.161922,4023105,5
574168525.161922,4035451,3
574211799.173574,4023135,3
574211799.173574,4035558,3
574235470.1735744,3831544,3
574254847.1735728,4020595,3
574254847.1735728,4033354,3
574254847.1735728,4036287,3
574308676.1730404,4032663,3
574345202.172824,4021242,5
574348460.1702495,3815053,3
574435346.1735764,3981812,3
574435346.1735764,4013686,3
574494957.1644057,3527861,5
574494957.1644057,3990946,3
574494957.1644057,4016366,5
574494957.1644057,4022734,5
574494957.1644057,4024564,5
574494957.1644057,4035120,5
574494957.1644057,4035395,5
574494957.1644057,4036159,5
574714157.172096,4028301,3
574717818.1735585,2652198,3
574717818.1735585,3977874,3
574717818.1735585,4016573,3
574761905.173574,4012893,5
574887379.173576,4034870,3
575056872.1731095,3139682,3
575056872.1731095,4036337,3
575072925.1735754,3802274,3
575072925.1735754,4030818,3
575082000.1735753,4018882,3
575082000.1735753,4019820,3
575082000.1735753,4034742,3
575117048.173323,3440244,3
575255526.1735679,4008767,5
575255526.1735679,4012717,5
575255526.1735679,4029820,5
575255526.1735679,4031828,3
575348821.1735721,4016486,3
575421854.1735058,3979309,3
575421854.1735058,4027112,3
575499620.1726377,1977479,3
575502107.1735736,3750051,3
575502107.1735736,4025560,3
575502107.1735736,4027790,3
575502107.1735736,4035202,3
575699665.1735735,4025310,3
575801075.1734633,4025061,3
575801075.1734633,4027312,3
575801075.1734633,4032123,3
575801075.1734633,4036016,3
575801075.1734633,4036146,3
575831703.168675,4020371,3
575845327.1735744,4022251,3
575845327.1735744,4026912,3
575845327.1735744,4033253,3
575884862.1735752,3421023,3
575884862.1735752,3950658,3
575884862.1735752,3968523,3
575884862.1735752,3999578,3
575884862.1735752,4007022,3
575884862.1735752,4012142,3
575884862.1735752,4012583,3
575884862.1735752,4013451,3
575884862.1735752,4014186,3
575884862.1735752,4016811,3
575884862.1735752,4019514,3
575884862.1735752,4020094,3
575884862.1735752,4020515,3
575884862.1735752,4021336,3
575884862.1735752,4024651,3
575884862.1735752,4027025,3
575884862.1735752,4027631,3
575884862.1735752,4028322,3
575884862.1735752,4032267,3
575884862.1735752,4032302,3
575884862.1735752,4033982,3
575908161.1735754,4025838,3
575908161.1735754,4026992,3
575908161.1735754,4028097,3
575933439.1735505,2901504,5
575933439.1735505,3509988,3
575933439.1735505,4033678,3
575933439.1735505,4034909,5
576005046.1656425,4035954,3
576080603.1733837,4035538,5
576149944.172565,4028002,3
576149944.172565,4028462,3
576149944.172565,4030179,3
576200523.1735736,3796955,3
576219974.1706815,3978093,5
576278889.1735688,3922951,3
576278889.1735688,3986159,3
576402534.1732811,3995417,3
576464153.1735687,3618070,3
576623860.173573,4036337,3
576676208.1703935,3650254,3
576737941.170843,3540941,3
576812695.1735748,3795886,3
576812695.1735748,3872137,3
576812695.1735748,3998672,3
576822070.1710876,3981933,3
576822070.1710876,4024277,3
576957823.1735764,4001974,3
577063781.1735688,4033543,3
577098355.1735735,3998179,3
577098355.1735735,4020790,3
577098355.1735735,4024610,3
577234152.1735729,3820074,3
577234152.1735729,3915274,3
577234152.1735729,3986356,3
577263564.1735765,4028048,3
577263564.1735765,4031503,3
577263564.1735765,4034315,3
577263564.1735765,4034611,3
577263564.1735765,4035388,3
577263564.1735765,4035600,3
577263714.1735737,3286098,3
577263714.1735737,3997023,3
577263714.1735737,4027592,3
577263714.1735737,4030708,3
577300656.1708771,3770011,3
577310140.1735663,3765658,3
577310140.1735663,4023376,3
577323429.1735737,2554281,3
577323429.1735737,3955345,3
577323429.1735737,3981812,3
577323429.1735737,3986356,3
577345003.1735754,4030531,3
577379109.1735716,3626570,3
577379109.1735716,4011458,3
577379109.1735716,4026964,3
577379109.1735716,4028002,3
577379109.1735716,4031824,3
577379109.1735716,4032070,3
577379109.1735716,4035030,3
577379109.1735716,4035685,3
577379109.1735716,4036158,3
577403149.1735731,4022771,3
577414098.1735729,4018667,3
577556214.1708281,3996507,3
577556422.1735712,4035874,3
577677096.1623107,3926978,5
577677096.1623107,4015179,5
577828840.1725717,4025466,3
577880865.1723545,4032267,3
577995997.1735749,3950658,3
578057718.1735688,4018032,3
578057718.1735688,4026733,3
578113052.1735717,4025042,3
578185088.1730735,3350171,3
578185088.1730735,3917414,3
578185088.1730735,3995309,3
578196098.173134,4035185,3
578222961.1733338,4017100,3
578248979.1735752,4029983,3
578283293.1722952,3394149,3
578283293.1722952,3922323,3
578283293.1722952,3955956,3
578283293.1722952,3962568,3
578283293.1722952,4001639,5
578283293.1722952,4003511,5
578283293.1722952,4003822,3
578283293.1722952,4028460,3
578283293.1722952,4030472,5
578283293.1722952,4031714,3
578283293.1722952,4032207,3
578283293.1722952,4034172,3
578332246.1735728,2598881,3
578332246.1735728,2700707,3
578333079.1735733,3771873,3
578333079.1735733,4021585,3
578333079.1735733,4024576,3
578333079.1735733,4026824,3
578333079.1735733,4027586,3
578339637.1735598,3027432,3
578339637.1735598,3987567,3
578339637.1735598,4025700,3
578467574.1735641,3874920,3
578467574.1735641,4036180,3
578512159.1735737,3937282,3
578512159.1735737,4017461,3
578521951.1727213,2765370,5
578521951.1727213,4017593,3
578521951.1727213,4022331,3
578521951.1727213,4036050,3
578527574.1702244,3211892,3
578532679.1699207,3968107,3
578532679.1699207,4029066,3
578778941.1735743,4016838,3
578778941.1735743,4016854,3
578807794.1735145,4035918,3
578851492.1735736,3667009,3
578851492.1735736,4001669,3
578851492.1735736,4034694,3
578897661.1735727,4020414,3
578919292.1735759,4036343,3
578945254.172012,3889837,3
578962104.171077,3976590,3
578962104.171077,4016865,3
578962104.171077,4028829,3
578962104.171077,4031088,3
578962104.171077,4034731,3
578986343.173573,3662948,3
579005642.1729248,4029771,3
579035278.1734129,3370353,3
579035278.1734129,4035348,3
579207039.1735756,4032795,3
579212531.1735328,3966347,3
579212531.1735328,3980659,3
579212531.1735328,4029212,5
579388697.1724162,3124955,3
579388697.1724162,4036008,5
579446654.1735744,3350171,3
579446654.1735744,3466366,5
579446654.1735744,3765658,5
579486115.1734284,3899498,3
579486115.1734284,4014738,3
579486115.1734284,4034070,3
579529321.173394,3993465,3
579529321.173394,4019384,3
579529321.173394,4024028,3
579529321.173394,4035484,3
579529321.173394,4035487,3
579562458.173576,3799134,3
579562458.173576,4033760,3
579620581.1692909,3805432,3
579620581.1692909,3853534,3
579650438.1734778,4031500,3
579666190.173574,3974676,3
579666190.173574,3999011,3
579676556.167076,4030596,3
579676556.167076,4033652,3
579676556.167076,4036377,3
579705400.1735747,3261880,3
579755645.1722016,3980659,3
579894695.1700239,4008271,3
579894695.1700239,4017100,3
579894695.1700239,4021295,3
579905952.1730925,4035615,3
579914022.1724447,3911303,3
579914022.1724447,4009922,3
579914022.1724447,4034517,3
579914022.1724447,4035368,3
579917335.1735501,3879376,3
579917335.1735501,4003105,3
579917335.1735501,4033737,3
579975687.1735744,2349633,3
579975687.1735744,2955973,3
579975687.1735744,3446167,3
579979360.1735196,3936450,3
579981933.1735746,4020701,3
580010964.1735374,3943836,3
580076991.1735669,3667009,3
580076991.1735669,3926321,3
580076991.1735669,4027807,3
580076991.1735669,4028813,3
580076991.1735669,4030255,5
580076991.1735669,4036218,5
580125148.1734447,2073938,3
580125148.1734447,4017501,3
580157520.1729143,3976590,3
580213462.173276,3901085,3
580213462.173276,3948267,5
580213462.173276,4018200,3
580213462.173276,4022857,3
580213462.173276,4032807,3
580233328.1703436,3424987,3
580233328.1703436,4009403,3
580233328.1703436,4035615,3
580254416.1729885,4027465,3
580301437.1735473,3431920,3
580301437.1735473,4019662,3
580301437.1735473,4027536,3
580301437.1735473,4035578,5
580323314.1725732,4022140,3
580476948.1726211,3997024,3
580623785.1695211,3977913,3
580623785.1695211,4026077,3
580623785.1695211,4026094,3
580623785.1695211,4026719,3
580679005.1735233,4018077,3
580756217.1735759,3831308,3
580756217.1735759,3874928,3
580763884.1731608,3969447,5
580811053.1734608,4034665,3
580860091.1735743,2147975,3
580860091.1735743,4028008,3
580888200.1692562,2806549,3
580888200.1692562,4017775,3
580900400.173576,4029713,3
